DateKey,AccountKey,Amount,ScenarioKey
202106,306,-205.13,1
202106,307,-131.32,1
202106,308,52.49,1
202107,301,-28.84,1
202107,302,5.63,1
202107,303,19.77,1
202107,304,-5.72,1
202107,212,0,1
202107,305,365.65,1
202107,306,-205.13,1
202107,307,-131.32,1
202107,308,52.49,1
202108,301,-28.84,1
202108,302,5.63,1
202108,303,19.77,1
202108,304,-5.72,1
202108,212,0,1
202108,305,365.65,1
202108,306,-205.13,1
202108,307,-131.32,1
202108,308,52.49,1
202109,301,-28.84,1
202109,302,5.63,1
202109,303,19.77,1
202109,304,-5.72,1
202109,212,0,1
202109,305,365.65,1
202109,306,-205.13,1
202109,307,-131.32,1
202109,308,52.49,1
202110,301,-28.84,1
202110,302,5.63,1
202110,303,19.77,1
202110,304,-5.72,1
202110,212,0,1
202110,305,365.65,1
202110,306,-205.13,1
202110,307,-131.32,1
202110,308,52.49,1
202111,301,-28.84,1
202111,302,5.63,1
202111,303,19.77,1
202111,304,-5.72,1
202111,212,0,1
202111,305,365.65,1
202111,306,-205.13,1
202111,307,-131.32,1
202111,308,52.49,1
202112,301,-28.83,1
202112,302,5.57,1
202112,303,19.81,1
202112,304,-5.69,1
202112,212,0,1
202112,305,365.68,1
202112,306,-205.12,1
202112,307,-131.27,1
202112,308,52.46,1
202201,301,3.86,1
202201,302,-12.59,1
202201,303,48.88,1
202201,304,-9.25,1
202201,212,0,1
202201,305,463.24,1
202201,306,-219.42,1
202201,307,-173.27,1
202201,308,123.04,1
202202,301,3.86,1
202202,302,-12.59,1
202202,303,48.88,1
202202,304,-9.25,1
202202,212,0,1
202202,305,463.24,1
202202,306,-219.42,1
202202,307,-173.27,1
202202,308,123.04,1
202203,301,3.86,1
202203,302,-12.59,1
202203,303,48.88,1
202203,304,-9.25,1
202203,212,0,1
202203,305,463.24,1
202203,306,-219.42,1
202203,307,-173.27,1
202203,308,123.04,1
202204,301,3.86,1
202204,302,-12.59,1
202204,303,48.88,1
202204,304,-9.25,1
202204,212,0,1
202204,305,463.24,1
202204,306,-219.42,1
202204,307,-173.27,1
202204,308,123.04,1
202205,301,3.86,1
202205,302,-12.59,1
202205,303,48.88,1
202205,304,-9.25,1
202205,212,0,1
202205,305,463.24,1
202205,306,-219.42,1
202205,307,-173.27,1
202205,308,123.04,1
202206,301,3.86,1
202206,302,-12.59,1
202206,303,48.88,1
202206,304,-9.25,1
202206,212,0,1
202206,305,463.24,1
202206,306,-219.42,1
202206,307,-173.27,1
202206,308,123.04,1
202207,301,3.86,1
202207,302,-12.59,1
202207,303,48.88,1
202207,304,-9.25,1
202207,212,0,1
202207,305,463.24,1
202207,306,-219.42,1
202207,307,-173.27,1
202207,308,123.04,1
202208,301,3.86,1
202208,302,-12.59,1
202208,303,48.88,1
202208,304,-9.25,1
202208,212,0,1
202208,305,463.24,1
202208,306,-219.42,1
202208,307,-173.27,1
202208,308,123.04,1
202209,301,3.86,1
202209,302,-12.59,1
202209,303,48.88,1
202209,304,-9.25,1
202209,212,0,1
202209,305,463.24,1
202209,306,-219.42,1
202209,307,-173.27,1
202209,308,123.04,1
202210,301,3.86,1
202210,302,-12.59,1
202210,303,48.88,1
202210,304,-9.25,1
202210,212,0,1
202210,305,463.24,1
202210,306,-219.42,1
202210,307,-173.27,1
202210,308,123.04,1
202211,301,3.86,1
202211,302,-12.59,1
202211,303,48.88,1
202211,304,-9.25,1
202211,212,0,1
202211,305,463.24,1
202211,306,-219.42,1
202211,307,-173.27,1
202211,308,123.04,1
202212,301,3.86,1
202212,302,-12.61,1
202212,303,48.83,1
202212,304,-9.21,1
202212,212,0,1
202212,305,463.27,1
202212,306,-219.46,1
202212,307,-173.26,1
202212,308,123.01,1
202301,301,-11.59,1
202301,302,-7.7,1
202301,303,3.17,1
202301,304,-5.41,1
202301,212,0,1
202301,305,473.49,1
202301,306,-291.05,1
202301,307,-201.86,1
202301,308,103.63,1
202302,301,-11.59,1
202302,302,-7.7,1
202302,303,3.17,1
202302,304,-5.41,1
202302,212,0,1
202302,305,473.49,1
202302,306,-291.05,1
202302,307,-201.86,1
202302,308,103.63,1
202303,301,-11.59,1
202303,302,-7.7,1
202303,303,3.17,1
202303,304,-5.41,1
202303,212,0,1
202303,305,473.49,1
202303,306,-291.05,1
202303,307,-201.86,1
202303,308,103.63,1
202304,301,-11.59,1
202304,302,-7.7,1
202304,303,3.17,1
202304,304,-5.41,1
202304,212,0,1
202304,305,473.49,1
202304,306,-291.05,1
202304,307,-201.86,1
202304,308,103.63,1
202305,301,-11.59,1
202305,302,-7.7,1
202305,303,3.17,1
202305,304,-5.41,1
202305,212,0,1
202305,305,473.49,1
202305,306,-291.05,1
202305,307,-201.86,1
202305,308,103.63,1
202306,301,-11.59,1
202306,302,-7.7,1
202306,303,3.17,1
202306,304,-5.41,1
202306,212,0,1
202306,305,473.49,1
202306,306,-291.05,1
202306,307,-201.86,1
202306,308,103.63,1
202307,301,-11.59,1
202307,302,-7.7,1
202307,303,3.17,1
202307,304,-5.41,1
202307,212,0,1
202307,305,473.49,1
202307,306,-291.05,1
202307,307,-201.86,1
202307,308,103.63,1
202308,301,-11.59,1
202308,302,-7.7,1
202308,303,3.17,1
202308,304,-5.41,1
202308,212,0,1
202308,305,473.49,1
202308,306,-291.05,1
202308,307,-201.86,1
202308,308,103.63,1
202309,301,-11.59,1
202309,302,-7.7,1
202309,303,3.17,1
202309,304,-5.41,1
202309,212,0,1
202309,305,473.49,1
202309,306,-291.05,1
202309,307,-201.86,1
202309,308,103.63,1
202310,301,-11.59,1
202310,302,-7.7,1
202310,303,3.17,1
202310,304,-5.41,1
202310,212,0,1
202310,305,473.49,1
202310,306,-291.05,1
202310,307,-201.86,1
202310,308,103.63,1
202311,301,-11.59,1
202311,302,-7.7,1
202311,303,3.17,1
202311,304,-5.41,1
202311,212,0,1
202311,305,473.49,1
202311,306,-291.05,1
202311,307,-201.86,1
202311,308,103.63,1
202312,301,-11.62,1
202312,302,-7.67,1
202312,303,3.12,1
202312,304,-5.38,1
202312,212,0,1
202312,305,473.53,1
202312,306,-291.01,1
202312,307,-201.81,1
202312,308,103.61,1
202401,301,-6.84,1
202401,302,5.48,1
202401,303,11.32,1
202401,304,-4.62,1
202401,212,0,1
202401,305,523.02,1
202401,306,-307.27,1
202401,307,-225.38,1
202401,308,94,1
202402,301,-6.84,1
202402,302,5.48,1
202402,303,11.32,1
202402,304,-4.62,1
202402,212,0,1
202402,305,523.02,1
202402,306,-307.27,1
202402,307,-225.38,1
202402,308,94,1
202403,301,-6.84,1
202403,302,5.48,1
202403,303,11.32,1
202403,304,-4.62,1
202403,212,0,1
202403,305,523.02,1
202403,306,-307.27,1
202403,307,-225.38,1
202403,308,94,1
202404,301,-6.84,1
202404,302,5.48,1
202404,303,11.32,1
202404,304,-4.62,1
202404,212,0,1
202404,305,523.02,1
202404,306,-307.27,1
202404,307,-225.38,1
202404,308,94,1
202405,301,-6.84,1
202405,302,5.48,1
202405,303,11.32,1
202405,304,-4.62,1
202405,212,0,1
202405,305,523.02,1
202405,306,-307.27,1
202405,307,-225.38,1
202405,308,94,1
202406,301,-6.84,1
202406,302,5.48,1
202406,303,11.32,1
202406,304,-4.62,1
202406,212,0,1
202406,305,523.02,1
202406,306,-307.27,1
202406,307,-225.38,1
202406,308,94,1
202407,301,-6.84,1
202407,302,5.48,1
202407,303,11.32,1
202407,304,-4.62,1
202407,212,0,1
202407,305,523.02,1
202407,306,-307.27,1
202407,307,-225.38,1
202407,308,94,1
202408,301,-6.84,1
202408,302,5.48,1
202408,303,11.32,1
202408,304,-4.62,1
202408,212,0,1
202408,305,523.02,1
202408,306,-307.27,1
202408,307,-225.38,1
202408,308,94,1
202409,301,-6.84,1
202409,302,5.48,1
202409,303,11.32,1
202409,304,-4.62,1
202409,212,0,1
202409,305,523.02,1
202409,306,-307.27,1
202409,307,-225.38,1
202409,308,94,1
202410,301,-6.84,1
202410,302,5.48,1
202410,303,11.32,1
202410,304,-4.62,1
202410,212,0,1
202410,305,523.02,1
202410,306,-307.27,1
202410,307,-225.38,1
202410,308,94,1
202411,301,-6.84,1
202411,302,5.48,1
202411,303,11.32,1
202411,304,-4.62,1
202411,212,0,1
202411,305,523.02,1
202411,306,-307.27,1
202411,307,-225.38,1
202411,308,94,1
202412,301,-6.84,1
202412,302,5.53,1
202412,303,11.31,1
202412,304,-4.67,1
202412,212,0,1
202412,305,522.96,1
202412,306,-307.26,1
202412,307,-225.36,1
202412,308,93.95,1
